Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T1 [°C]","T2 [°C]","PCH [°C]","Temp4 [°C]","Temp5 [°C]","Motherboard [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVSB [V]","3VCC [V]","+12V [V]","3VSB_ATX [V]","BAT_3V [V]","VTT [V]","DRAM [V]","VCCSA [V]","PCH Core/VCCPRIM_1.0 [V]","CPU PLLs OC [V]","CPU VCCIO/IMC [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Decode 2 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
21.1.2022,11:46:56.367,15240,2033,88.2,7483,574,92.8,14.5,1.432,1.415,1.424,1.428,4199.0,4199.0,4199.0,4199.0,100.0,4199.0,999.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,55,58,54,58,45,42,46,42,57,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,54.715,53.539,1.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,47,1.232,5.040,3.376,3.296,12.192,3.376,3.168,1.016,1.184,1.096,1.024,0.336,0.936,1950,1355,35,No,No,10086,29963,33,No,No,33,No,No,42,59,97.0,No,No,36475,57447,9.6,0.0,9.6,0.948,0.000,8792,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,1.0,0.1,1.0,3.884,0.164,17337,16201,50,49,1.175,1320,1123.5,1502.3,540.0,16.0,2.0,0.0,11.0,66.1,20.9,0.0,0.0,0.0,0.0,4.8,0.0,0.0,35.0,40.1,32.8,1355,1321,191,8.0,1042,387,128.539,459.827,0,
21.1.2022,11:46:58.634,15241,2032,88.2,7486,571,92.9,14.5,1.438,1.422,1.417,1.440,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,58,53,57,43,42,47,43,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,45,54.701,53.507,1.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.216,5.040,3.376,3.312,12.192,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.936,2017,1418,35,No,No,10086,29963,33,No,No,33,No,No,42,59,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8792,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.2,0.0,0.2,0.332,0.086,17337,16201,50,49,1.175,1350,1123.5,1502.3,540.0,16.0,2.0,0.0,11.0,66.1,20.9,0.0,0.0,0.0,0.0,5.2,0.0,0.0,35.0,40.2,32.2,1353,1322,191,8.0,1042,388,44.399,235.536,0,
21.1.2022,11:47:0.909,15245,2028,88.2,7495,562,93.0,14.5,1.431,1.428,1.425,1.410,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,56,57,53,57,44,43,47,43,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,53.716,52.527,1.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,46,1.232,5.040,3.376,3.296,12.192,3.376,3.168,1.008,1.184,1.096,1.024,0.328,0.936,1967,1356,35,No,No,10086,29963,33,No,No,33,No,No,42,60,97.0,No,No,36475,57447,4.0,0.0,4.0,0.769,0.000,8793,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.4,0.3,0.7,1.700,0.282,17341,16202,50,49,1.175,1350,1123.5,1502.3,540.0,17.0,2.0,0.0,12.0,66.0,21.3,0.0,0.0,0.0,0.0,5.4,0.0,0.0,35.0,40.5,32.9,1352,1319,191,8.0,1042,388,221.615,201.726,0,
21.1.2022,11:47:3.177,15260,2013,88.3,7519,538,93.3,14.5,1.413,1.426,1.420,1.427,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,56,55,58,43,44,45,42,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,54.231,53.023,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,46,1.232,5.040,3.376,3.296,12.288,3.376,3.168,1.016,1.184,1.096,1.024,0.336,0.936,1994,1345,35,No,No,10086,29963,33,No,No,33,No,No,42,58,97.0,No,No,36475,57447,3.2,0.0,3.2,0.233,0.000,8794,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,6.9,4.9,11.8,6.273,0.193,17355,16202,50,49,1.175,1350,1123.5,1502.3,540.0,17.0,2.0,0.0,12.0,65.9,21.3,0.0,0.0,0.0,0.0,5.3,0.0,0.0,35.0,40.2,32.5,1350,1317,190,8.0,1042,388,15.733,60.318,0,
21.1.2022,11:47:5.449,15265,2008,88.3,7530,527,93.4,14.5,1.431,1.440,1.420,1.433,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,56,51,56,43,44,49,44,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,54.539,53.364,1.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,46,1.216,5.040,3.376,3.312,12.192,3.376,3.168,1.016,1.184,1.096,1.024,0.336,0.936,1948,1337,35,No,No,10086,29963,33,No,No,33,No,No,42,59,97.0,No,No,36475,57447,0.2,0.0,0.2,0.232,0.000,8794,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.6,0.2,0.8,1.595,0.540,17358,16204,50,49,1.175,1350,1123.5,1502.3,540.0,17.0,2.0,0.0,12.0,65.9,21.2,0.0,0.0,0.0,0.0,5.3,0.0,0.0,35.0,40.5,32.5,1350,1318,191,8.0,1043,389,98.753,361.220,0,
21.1.2022,11:47:7.711,15284,1989,88.4,7556,501,93.7,14.4,1.426,1.419,1.406,1.415,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,55,60,53,59,45,40,47,41,58,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,54.580,53.392,1.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,20,29,34,58,47,1.216,5.040,3.376,3.296,12.192,3.376,3.168,1.016,1.184,1.096,1.024,0.328,0.936,1997,1366,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,0.1,0.0,0.1,0.233,0.000,8795,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.8,0.1,0.8,1.760,0.365,17362,16204,50,49,1.175,1320,1123.5,1502.3,540.0,18.0,2.0,0.0,13.0,66.0,20.8,0.0,0.0,0.0,0.0,5.3,0.0,0.0,35.0,40.2,33.0,1352,1320,190,8.0,1043,389,24.531,42.467,0,
21.1.2022,11:47:9.978,15282,1991,88.4,7560,497,93.8,14.4,1.417,1.431,1.433,1.439,4196.9,4196.9,4196.9,4196.9,99.9,4196.9,999.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,56,53,56,42,44,47,44,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.149,52.948,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,46,1.216,5.040,3.376,3.296,12.192,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.944,2020,1374,35,No,No,10086,29963,33,No,No,33,No,No,42,59,97.0,No,No,36475,57447,10.9,0.0,10.9,0.837,0.000,8797,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.6,0.3,0.8,2.162,0.208,17366,16205,50,49,0.937,1320,796.9,1502.3,540.0,17.0,2.0,0.0,11.0,65.9,21.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,35.0,40.5,32.8,1350,1318,191,8.0,1043,390,27.268,171.259,0,
21.1.2022,11:47:12.255,15280,1993,88.4,7563,494,93.8,14.4,1.445,1.430,1.419,1.432,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,56,59,51,55,44,41,49,45,58,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,44,53.802,52.623,1.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.216,5.040,3.376,3.296,12.288,3.376,3.168,1.016,1.184,1.096,1.024,0.336,0.936,1997,1352,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,4.4,0.0,4.4,0.231,0.000,8797,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.1,1.2,1.3,0.348,0.214,17367,16205,48,48,0.937,1410,796.9,1502.3,540.0,19.0,2.0,0.0,12.0,65.9,22.7,0.0,0.0,0.0,0.0,6.1,0.0,0.0,34.0,36.0,26.0,1350,1318,192,8.0,1043,390,27.149,53.758,0,
21.1.2022,11:47:14.516,15278,1995,88.4,7562,496,93.8,14.4,1.398,1.412,1.423,1.405,4197.9,4197.9,4197.9,4197.9,100.0,4197.9,999.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,55,56,53,57,45,44,47,43,59,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,44,54.302,52.840,1.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,47,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.944,1970,1422,35,No,No,10086,29963,33,No,No,33,No,No,42,56,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8797,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.6,0.9,1.5,0.034,0.313,17367,16206,48,47,0.887,1320,731.6,405.0,405.0,55.0,8.0,0.0,45.0,66.1,53.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,34.0,20.9,16.9,1354,1322,192,2.5,1043,390,29.452,153.645,0,
21.1.2022,11:47:16.788,15320,1953,88.6,7583,474,94.1,14.4,1.413,1.423,1.421,1.424,4195.9,4195.9,4195.9,4195.9,99.9,4195.9,999.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,58,51,59,43,42,49,41,60,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,45,53.849,52.274,1.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.8,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,46,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.944,1973,1359,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,0.1,0.0,0.1,0.233,0.000,8798,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.4,0.8,1.2,1.122,0.442,17370,16207,48,47,0.900,1320,757.7,405.0,405.0,62.0,11.0,0.0,50.0,66.7,60.2,0.0,0.0,0.0,0.0,18.2,0.0,0.0,34.0,20.7,17.1,1365,1334,192,2.5,1043,390,208.025,43.797,0,
21.1.2022,11:47:19.057,15315,1958,88.6,7589,468,94.1,14.4,1.430,1.412,1.422,1.423,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,55,56,53,58,45,44,47,42,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.393,53.105,1.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.216,5.040,3.376,3.296,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.944,1994,1352,35,No,No,10086,29963,33,No,No,33,No,No,42,56,97.0,No,No,36475,57447,3.0,0.0,3.0,0.327,0.000,8799,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.3,0.8,1.1,1.013,0.165,17372,16207,48,48,1.037,1320,992.9,1502.3,540.0,17.0,2.0,0.0,11.0,65.9,26.2,0.0,0.0,0.0,0.0,6.8,0.0,0.0,35.0,37.5,28.2,1349,1317,192,8.0,1043,390,15.906,45.107,0,
21.1.2022,11:47:21.323,15316,1957,88.6,7596,461,94.2,14.4,1.411,1.423,1.427,1.440,4196.9,4196.9,4196.9,4196.9,99.9,4196.9,999.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,59,53,58,43,41,47,42,60,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.071,52.878,1.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.936,2017,1419,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,3.3,0.0,3.3,0.233,0.000,8799,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.7,0.3,1.0,0.399,0.688,17373,16209,49,48,1.037,1320,992.9,1502.3,540.0,17.0,2.0,0.0,12.0,65.9,21.5,0.0,0.0,0.0,0.0,5.7,0.0,0.0,35.0,37.3,28.5,1350,1317,192,8.0,1044,391,446.589,146.084,0,
21.1.2022,11:47:23.591,15316,1957,88.6,7596,461,94.2,14.4,1.403,1.408,1.419,1.427,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,60,52,59,43,40,48,41,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,53.801,52.616,1.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,1997,1377,35,No,No,10086,29963,33,No,No,33,No,No,42,54,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8799,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.0,0.7,0.7,0.000,0.055,17373,16209,49,48,1.037,1320,992.9,1502.3,540.0,17.0,2.0,0.0,12.0,65.7,22.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,35.0,37.5,28.2,1346,1314,191,8.0,1044,391,25.809,36.203,0,
21.1.2022,11:47:25.844,15307,1966,88.6,7594,463,94.2,14.4,1.416,1.422,1.437,1.407,4201.0,4201.0,4201.0,4201.0,100.0,4201.0,1000.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,55,54,53,57,45,46,47,43,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,53.422,52.224,1.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.216,5.040,3.376,3.296,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,1997,1424,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,0.2,0.0,0.2,0.308,0.000,8800,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.7,1.2,1.9,0.478,0.090,17374,16209,49,48,1.037,1320,992.9,1502.3,540.0,17.0,2.0,0.0,12.0,65.7,22.1,0.0,0.0,0.0,0.0,5.2,0.0,0.0,35.0,37.6,28.6,1346,1314,192,8.0,1044,391,35.799,70.870,0,
